Period,MatchClock,Timestamp,EventType,TeamStrengthType,TeamStrength,HomeGoalieOnIce,AwayGoalieOnIce,EventPosition,EventStartCoordinate,EventEndCoordinate,EventPrimaryPlayerId,EventPrimaryPlayerName,EventPrimaryTeam,EventSecondaryPlayerId,EventSecondaryPlayerName,EventSecondaryTeam,FaceoffSpot,ShotResult,ShotSpeed,ShotScreeningPlayerIds,ShotXG,GoalAssist1Id,GoalAssist2Id,PassResult,PassSpeed,BluelineCrossingResult,BluelineCrossingDirection,BluelineCrossingAttackerIds,BluelineCrossingDefenderIds,DumpResult,DumpType,DumpAlongTheBoards,ClearType,ClearAlongTheBoards,PuckControlState,PuckControlStartZone,PuckControlEndZone,PuckControlContestingPlayerIds,StoppageOfPlayReason,PenaltyReason,ParticipatingPlayerIds,StartPlayerId1,StartPlayerId2,StartPlayerId3,StartPlayerId4,StartPlayerId5,StartPlayerId6,StartPlayerId7,StartPlayerId8,StartPlayerId9,StartPlayerId10,StartPlayerId11,StartPlayerId12,StartPlayerName1,StartPlayerName2,StartPlayerName3,StartPlayerName4,StartPlayerName5,StartPlayerName6,StartPlayerName7,StartPlayerName8,StartPlayerName9,StartPlayerName10,StartPlayerName11,StartPlayerName12,StartPlayerTeam1,StartPlayerTeam2,StartPlayerTeam3,StartPlayerTeam4,StartPlayerTeam5,StartPlayerTeam6,StartPlayerTeam7,StartPlayerTeam8,StartPlayerTeam9,StartPlayerTeam10,StartPlayerTeam11,StartPlayerTeam12,StartPlayerCoordinates1,StartPlayerCoordinates2,StartPlayerCoordinates3,StartPlayerCoordinates4,StartPlayerCoordinates5,StartPlayerCoordinates6,StartPlayerCoordinates7,StartPlayerCoordinates8,StartPlayerCoordinates9,StartPlayerCoordinates10,StartPlayerCoordinates11,StartPlayerCoordinates12,StartPlayerVelocity1,StartPlayerVelocity2,StartPlayerVelocity3,StartPlayerVelocity4,StartPlayerVelocity5,StartPlayerVelocity6,StartPlayerVelocity7,StartPlayerVelocity8,StartPlayerVelocity9,StartPlayerVelocity10,StartPlayerVelocity11,StartPlayerVelocity12,StartPlayerDirection1,StartPlayerDirection2,StartPlayerDirection3,StartPlayerDirection4,StartPlayerDirection5,StartPlayerDirection6,StartPlayerDirection7,StartPlayerDirection8,StartPlayerDirection9,StartPlayerDirection10,StartPlayerDirection11,StartPlayerDirection12,strength_type_state,is_powerplay,pp_start,pp_phase_id
1,938,1767181165680,BluelineCrossing,HomePowerplay,5v4,True,True,AwayTeamZone,"7.2,-12.5",,888057600.0,#4 Jake Livanavage,Home,,,,,,,,,,,,,,TowardsOpponent,"888057617,888057609","340162,153736",,,,,,,,,,,,"888057600,888057617,888057609,340162,153736",150983.0,301617.0,340162.0,153736.0,888057861.0,888057597.0,888057617.0,888057609.0,888057601.0,888057600.0,888057613.0,,#29 Sandro Aeschlimann,#72 Tino Kessler,#6 Klas Dahlbeck,#38 Lukas Frick,#47 Leonid Komarov,#30 Adam Gajan,#19 Quinn Finley,#13 T.J. Hughes,#23 Eric Pohlkamp,#4 Jake Livanavage,#27 Zam Plante,,Away,Away,Away,Away,Away,Home,Home,Home,Home,Home,Home,,"25.5,-0.1","3.1,0","6.5,-8.6","8.3,0.8","-5.1,-14.2","-26.6,0","7.4,9.6","5.5,-14.9","-22.8,-7.4","-5.2,-14.8","0.3,-1.8",,0.46,5.098,3.98,4.77,7.63,1.057,6.051,3.229,6.213,3.683,6.196,,"-0.937,-0.349","0.745,-0.667","0.991,-0.132","0.936,-0.352","0.988,-0.154","-0.959,-0.283","0.772,-0.636","0.954,-0.3","0.967,-0.253","0.996,0.088","0.913,-0.409",,HomePowerplay,True,False,2.0
1,939,1767181165860,PuckControl,HomePowerplay,5v4,True,True,AwayTeamZone,"7.5,-14.1","7.6,-14",888057609.0,#13 T.J. Hughes,Home,,,,,,,,,,,,,,,,,,,,,,HomeControl,HomeTeamZone,HomeTeamZone,,,,888057609,150983.0,301617.0,340162.0,153736.0,888057861.0,888057597.0,888057617.0,888057609.0,888057601.0,888057600.0,888057613.0,,#29 Sandro Aeschlimann,#72 Tino Kessler,#6 Klas Dahlbeck,#38 Lukas Frick,#47 Leonid Komarov,#30 Adam Gajan,#19 Quinn Finley,#13 T.J. Hughes,#23 Eric Pohlkamp,#4 Jake Livanavage,#27 Zam Plante,,Away,Away,Away,Away,Away,Home,Home,Home,Home,Home,Home,,"25.4,-0.1","3.8,-0.6","7.2,-8.8","9,0.5","-3.7,-14.3","-26.7,0","8.2,8.9","6.1,-14.9","-21.7,-7.6","-4.5,-14.8","1.4,-2.2",,,,,,,,,,,,,,,,,,,,,,,,,,HomePowerplay,True,False,2.0
1,939,1767181166220,Pass,HomePowerplay,5v4,True,True,AwayTeamZone,"7.6,-13.9","5.4,-5.7",888057609.0,#13 T.J. Hughes,Home,888057613.0,#27 Zam Plante,Home,,,,,,,,Successful,41.1,,,,,,,,,,,,,,,,"888057609,888057613",150983.0,301617.0,340162.0,153736.0,888057861.0,888057597.0,888057617.0,888057609.0,888057601.0,888057600.0,888057613.0,,#29 Sandro Aeschlimann,#72 Tino Kessler,#6 Klas Dahlbeck,#38 Lukas Frick,#47 Leonid Komarov,#30 Adam Gajan,#19 Quinn Finley,#13 T.J. Hughes,#23 Eric Pohlkamp,#4 Jake Livanavage,#27 Zam Plante,,Away,Away,Away,Away,Away,Home,Home,Home,Home,Home,Home,,"25.3,-0.2","5.5,-1.7","8.8,-9.5","10.7,-0.1","-1.2,-14.2","-26.9,-0.1","9.7,7.5","7.2,-14.9","-19.3,-7.6","-3.5,-14.4","3.7,-3",,0.516,5.827,4.95,5.087,6.881,0.238,5.584,2.838,6.975,2.895,6.958,,"-0.427,-0.904","0.875,-0.484","0.888,-0.461","0.946,-0.324","0.992,0.126","-0.393,-0.92","0.659,-0.752","0.813,0.582","0.999,0.033","0.932,0.362","0.905,-0.425",,HomePowerplay,True,False,2.0
1,939,1767181166240,PuckControl,HomePowerplay,5v4,True,True,AwayTeamZone,"7.6,-14","5.4,-5.7",,,,,,,,,,,,,,,,,,,,,,,,,HomeControl,HomeTeamZone,NeutralZone,,,,,150983.0,301617.0,340162.0,153736.0,888057861.0,888057597.0,888057617.0,888057609.0,888057601.0,888057600.0,888057613.0,,#29 Sandro Aeschlimann,#72 Tino Kessler,#6 Klas Dahlbeck,#38 Lukas Frick,#47 Leonid Komarov,#30 Adam Gajan,#19 Quinn Finley,#13 T.J. Hughes,#23 Eric Pohlkamp,#4 Jake Livanavage,#27 Zam Plante,,Away,Away,Away,Away,Away,Home,Home,Home,Home,Home,Home,,"25.3,-0.2","5.6,-1.7","8.8,-9.5","10.8,-0.1","-1.1,-14.2","-26.9,-0.1","9.8,7.4","7.2,-14.9","-19.1,-7.6","-3.4,-14.4","3.8,-3.1",,,,,,,,,,,,,,,,,,,,,,,,,,HomePowerplay,True,False,2.0
1,939,1767181166360,BluelineCrossing,HomePowerplay,5v4,True,True,AwayTeamZone,"7.2,-13.7",,888057609.0,#13 T.J. Hughes,Home,,,,,,,,,,,,,,TowardsHome,,,,,,,,,,,,,,888057609,150983.0,301617.0,340162.0,153736.0,888057861.0,888057597.0,888057617.0,888057609.0,888057601.0,888057600.0,888057613.0,,#29 Sandro Aeschlimann,#72 Tino Kessler,#6 Klas Dahlbeck,#38 Lukas Frick,#47 Leonid Komarov,#30 Adam Gajan,#19 Quinn Finley,#13 T.J. Hughes,#23 Eric Pohlkamp,#4 Jake Livanavage,#27 Zam Plante,,Away,Away,Away,Away,Away,Home,Home,Home,Home,Home,Home,,"25.3,-0.3","6.2,-2","9.4,-9.8","11.3,-0.3","-0.2,-14","-26.9,-0.1","10.1,6.9","7.5,-14.7","-18.3,-7.5","-3.1,-14.3","4.6,-3.5",,0.31,6.165,4.946,5.175,6.957,0.344,5.65,2.781,7.034,3.104,7.262,,"-0.723,-0.691","0.906,-0.423","0.869,-0.494","0.941,-0.339","0.986,0.165","0.973,-0.23","0.545,-0.839","0.658,0.753","0.996,0.086","0.928,0.372","0.891,-0.454",,HomePowerplay,True,False,2.0
1,939,1767181166540,PuckControl,HomePowerplay,5v4,True,True,NeutralZone,"5.4,-5.7","5.5,-5.4",888057613.0,#27 Zam Plante,Home,,,,,,,,,,,,,,,,,,,,,,HomeControl,NeutralZone,NeutralZone,,,,888057613,150983.0,301617.0,340162.0,153736.0,888057861.0,888057597.0,888057617.0,888057609.0,888057601.0,888057600.0,888057613.0,,#29 Sandro Aeschlimann,#72 Tino Kessler,#6 Klas Dahlbeck,#38 Lukas Frick,#47 Leonid Komarov,#30 Adam Gajan,#19 Quinn Finley,#13 T.J. Hughes,#23 Eric Pohlkamp,#4 Jake Livanavage,#27 Zam Plante,,Away,Away,Away,Away,Away,Home,Home,Home,Home,Home,Home,,"25.3,-0.3","7.3,-2.5","10.1,-10.3","12.2,-0.6","1,-13.8","-26.8,-0.1","10.6,6","7.7,-14.3","-17,-7.4","-2.6,-14.1","5.8,-4",,,,,,,,,,,,,,,,,,,,,,,,,,HomePowerplay,True,False,2.0
1,939,1767181166560,PuckControl,HomePowerplay,5v4,True,True,NeutralZone,"5.5,-5.4","10.9,-12.9",888057609.0,#13 T.J. Hughes,Home,,,,,,,,,,,,,,,,,,,,,,HomeControl,NeutralZone,HomeTeamZone,,,,888057609,150983.0,301617.0,340162.0,153736.0,888057861.0,888057597.0,888057617.0,888057609.0,888057601.0,888057600.0,888057613.0,,#29 Sandro Aeschlimann,#72 Tino Kessler,#6 Klas Dahlbeck,#38 Lukas Frick,#47 Leonid Komarov,#30 Adam Gajan,#19 Quinn Finley,#13 T.J. Hughes,#23 Eric Pohlkamp,#4 Jake Livanavage,#27 Zam Plante,,Away,Away,Away,Away,Away,Home,Home,Home,Home,Home,Home,,"25.3,-0.3","7.4,-2.5","10.2,-10.3","12.3,-0.6","1.1,-13.8","-26.8,-0.1","10.7,5.9","7.7,-14.3","-16.9,-7.4","-2.5,-14.1","5.9,-4.1",,,,,,,,,,,,,,,,,,,,,,,,,,HomePowerplay,True,False,2.0
1,939,1767181166700,BluelineCrossing,HomePowerplay,5v4,True,True,AwayTeamZone,"7.2,-8.4",,888057609.0,#13 T.J. Hughes,Home,,,,,,,,,,,,,PossessionLost,TowardsOpponent,"888057609,888057613","301617,340162,153736",,,,,,,,,,,,"888057609,888057613,301617,340162,153736",150983.0,301617.0,340162.0,153736.0,888057861.0,888057597.0,888057617.0,888057609.0,888057601.0,888057600.0,888057613.0,,#29 Sandro Aeschlimann,#72 Tino Kessler,#6 Klas Dahlbeck,#38 Lukas Frick,#47 Leonid Komarov,#30 Adam Gajan,#19 Quinn Finley,#13 T.J. Hughes,#23 Eric Pohlkamp,#4 Jake Livanavage,#27 Zam Plante,,Away,Away,Away,Away,Away,Home,Home,Home,Home,Home,Home,,"25.2,-0.3","8.2,-2.9","10.7,-10.6","13,-0.6","2,-13.6","-26.8,-0.1","10.9,5.2","7.9,-14.1","-15.9,-7.2","-2.2,-14","6.8,-4.6",,0.273,6.62,4.357,4.812,6.236,0.209,5.361,1.181,7.246,2.327,7.398,,"-0.947,0.32","0.925,-0.379","0.863,-0.504","0.998,0.059","0.976,0.218","0.477,0.879","0.268,-0.964","0.704,0.711","0.992,0.129","1,0.025","0.896,-0.444",,HomePowerplay,True,False,2.0
1,940,1767181167420,PuckControl,HomePowerplay,5v4,True,True,AwayTeamZone,"10.9,-12.9","10.9,-12.9",,,,,,,,,,,,,,,,,,,,,,,,,Loose,HomeTeamZone,HomeTeamZone,,,,,150983.0,301617.0,340162.0,153736.0,888057861.0,888057597.0,888057617.0,888057609.0,888057601.0,888057600.0,888057613.0,,#29 Sandro Aeschlimann,#72 Tino Kessler,#6 Klas Dahlbeck,#38 Lukas Frick,#47 Leonid Komarov,#30 Adam Gajan,#19 Quinn Finley,#13 T.J. Hughes,#23 Eric Pohlkamp,#4 Jake Livanavage,#27 Zam Plante,,Away,Away,Away,Away,Away,Home,Home,Home,Home,Home,Home,,"25.1,-0.2","12.7,-4.6","12.4,-11.7","16.4,0.2","6.1,-12.7","-26.8,0.1","10.5,1.9","8.6,-13.8","-11.3,-7.1","-0.1,-14.2","11.9,-6.1",,,,,,,,,,,,,,,,,,,,,,,,,,HomePowerplay,True,False,2.0
1,940,1767181167440,PuckControl,HomePowerplay,5v4,True,True,AwayTeamZone,"10.9,-12.9","12.3,-13.2",340162.0,#6 Klas Dahlbeck,Away,,,,,,,,,,,,,,,,,,,,,,AwayControl,HomeTeamZone,HomeTeamZone,,,,340162,150983.0,301617.0,340162.0,153736.0,888057861.0,888057597.0,888057617.0,888057609.0,888057601.0,888057600.0,888057613.0,,#29 Sandro Aeschlimann,#72 Tino Kessler,#6 Klas Dahlbeck,#38 Lukas Frick,#47 Leonid Komarov,#30 Adam Gajan,#19 Quinn Finley,#13 T.J. Hughes,#23 Eric Pohlkamp,#4 Jake Livanavage,#27 Zam Plante,,Away,Away,Away,Away,Away,Home,Home,Home,Home,Home,Home,,"25.2,-0.3","12.8,-4.7","12.4,-11.7","16.5,0.2","6.3,-12.7","-26.8,0.1","10.5,1.8","8.6,-13.8","-11.1,-7.2","0,-14.2","12,-6.1",,,,,,,,,,,,,,,,,,,,,,,,,,HomePowerplay,True,False,2.0
1,941,1767181167880,StoppageOfPlay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Offside,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HomePowerplay,True,False,2.0
1,941,1767181197720,Faceoff,HomePowerplay,5v4,True,True,NeutralZone,,,888057609.0,#13 T.J. Hughes,Home,888057609.0,#13 T.J. Hughes,Home,NeutralZoneAwaySideBottom,,,,,,,,,,,,,,,,,,,,,,,,888057609,150983.0,301617.0,340162.0,153736.0,888057861.0,888057597.0,888057617.0,888057609.0,888057601.0,888057600.0,888057613.0,,#29 Sandro Aeschlimann,#72 Tino Kessler,#6 Klas Dahlbeck,#38 Lukas Frick,#47 Leonid Komarov,#30 Adam Gajan,#19 Quinn Finley,#13 T.J. Hughes,#23 Eric Pohlkamp,#4 Jake Livanavage,#27 Zam Plante,,Away,Away,Away,Away,Away,Home,Home,Home,Home,Home,Home,,"24.5,-0.6","6.7,-3.8","8.8,-10","12.7,-6.6","6.3,-7.9","-27,-0.3","7.3,-11.2","5.9,-6.9","-0.1,1.6","-0.6,-11.3","6.1,-3.3",,,,,,,,,,,,,,,,,,,,,,,,,,HomePowerplay,True,False,2.0
1,941,1767181197720,PuckControl,HomePowerplay,5v4,True,True,AwayTeamZone,"9,-7.9","5.1,-8.4",,,,,,,,,,,,,,,,,,,,,,,,,Loose,HomeTeamZone,NeutralZone,,,,,150983.0,301617.0,340162.0,153736.0,888057861.0,888057597.0,888057617.0,888057609.0,888057601.0,888057600.0,888057613.0,,#29 Sandro Aeschlimann,#72 Tino Kessler,#6 Klas Dahlbeck,#38 Lukas Frick,#47 Leonid Komarov,#30 Adam Gajan,#19 Quinn Finley,#13 T.J. Hughes,#23 Eric Pohlkamp,#4 Jake Livanavage,#27 Zam Plante,,Away,Away,Away,Away,Away,Home,Home,Home,Home,Home,Home,,"24.5,-0.6","6.8,-3.9","8.6,-10","12.6,-6.7","6.4,-7.7","-27.1,-0.3","7.1,-11.1","6.1,-6.9","-0.1,1.7","-0.5,-11.4","6.1,-3.5",,,,,,,,,,,,,,,,,,,,,,,,,,HomePowerplay,True,False,2.0
1,941,1767181197880,BluelineCrossing,HomePowerplay,5v4,True,True,AwayTeamZone,"7.2,-7.9",,340162.0,#6 Klas Dahlbeck,Away,,,,,,,,,,,,,,TowardsOpponent,,,,,,,,,,,,,,340162,150983.0,301617.0,340162.0,153736.0,888057861.0,888057597.0,888057617.0,888057609.0,888057601.0,888057600.0,888057613.0,,#29 Sandro Aeschlimann,#72 Tino Kessler,#6 Klas Dahlbeck,#38 Lukas Frick,#47 Leonid Komarov,#30 Adam Gajan,#19 Quinn Finley,#13 T.J. Hughes,#23 Eric Pohlkamp,#4 Jake Livanavage,#27 Zam Plante,,Away,Away,Away,Away,Away,Home,Home,Home,Home,Home,Home,,"24.6,-0.6","6.9,-3.8","8.6,-10.1","12.6,-6.8","6.4,-7.5","-27.1,-0.2","6.9,-11","6.1,-6.8","-0.2,1.7","-0.5,-11.4","6.2,-3.7",,0.35,0.664,0.507,0.65,0.971,0.127,1.644,0.356,0.736,0.484,1.373,,"1,0.01","0.632,0.775","0.105,-0.995","-0.624,-0.781","-0.609,0.793","0.539,0.843","-0.912,0.41","0.714,0.7","-0.649,0.761","0.418,-0.909","0.488,-0.873",,HomePowerplay,True,False,2.0
1,941,1767181198460,PuckControl,HomePowerplay,5v4,True,True,NeutralZone,"5.1,-8.4","3.8,-9.1",,,,,,,,,,,,,,,,,,,,,,,,,Contested,NeutralZone,NeutralZone,"888057617,888057609,888057861",,,,150983.0,301617.0,340162.0,153736.0,888057861.0,888057597.0,888057617.0,888057609.0,888057601.0,888057600.0,888057613.0,,#29 Sandro Aeschlimann,#72 Tino Kessler,#6 Klas Dahlbeck,#38 Lukas Frick,#47 Leonid Komarov,#30 Adam Gajan,#19 Quinn Finley,#13 T.J. Hughes,#23 Eric Pohlkamp,#4 Jake Livanavage,#27 Zam Plante,,Away,Away,Away,Away,Away,Home,Home,Home,Home,Home,Home,,"24.7,-0.5","7.2,-3.3","8.6,-10.1","13.2,-6.2","5.6,-7.4","-26.6,-0.1","5.8,-10.6","5.7,-7.2","-0.3,2.4","-1.2,-11.7","7,-3.6",,,,,,,,,,,,,,,,,,,,,,,,,,HomePowerplay,True,False,2.0
1,942,1767181198740,Pass,HomePowerplay,5v4,True,True,NeutralZone,"3.8,-9.1","-2.3,-10.8",888057609.0,#13 T.J. Hughes,Home,888057600.0,#4 Jake Livanavage,Home,,,,,,,,Successful,6.6,,,,,,,,,,,,,,,,"888057609,888057600",150983.0,301617.0,340162.0,153736.0,888057861.0,888057597.0,888057617.0,888057609.0,888057601.0,888057600.0,888057613.0,,#29 Sandro Aeschlimann,#72 Tino Kessler,#6 Klas Dahlbeck,#38 Lukas Frick,#47 Leonid Komarov,#30 Adam Gajan,#19 Quinn Finley,#13 T.J. Hughes,#23 Eric Pohlkamp,#4 Jake Livanavage,#27 Zam Plante,,Away,Away,Away,Away,Away,Home,Home,Home,Home,Home,Home,,"24.7,-0.3","7,-2.9","8.8,-10","13.6,-5.7","4.6,-7.5","-26.4,0.1","5.2,-10.6","4.9,-7.7","-0.3,3","-1.9,-11.9","7.4,-3.4",,0.477,1.6,1.01,2.295,3.789,0.996,2.105,3.413,2.343,2.641,1.398,,"-0.136,0.991","-0.435,0.9","0.981,0.193","0.553,0.833","-0.997,-0.083","0.914,0.405","-0.989,-0.149","-0.853,-0.522","0.205,0.979","-0.975,-0.223","0.873,0.488",,HomePowerplay,True,False,2.0
1,942,1767181198740,PuckControl,HomePowerplay,5v4,True,True,NeutralZone,"3.8,-9.1","3.6,-9.2",888057609.0,#13 T.J. Hughes,Home,,,,,,,,,,,,,,,,,,,,,,HomeControl,NeutralZone,NeutralZone,,,,888057609,150983.0,301617.0,340162.0,153736.0,888057861.0,888057597.0,888057617.0,888057609.0,888057601.0,888057600.0,888057613.0,,#29 Sandro Aeschlimann,#72 Tino Kessler,#6 Klas Dahlbeck,#38 Lukas Frick,#47 Leonid Komarov,#30 Adam Gajan,#19 Quinn Finley,#13 T.J. Hughes,#23 Eric Pohlkamp,#4 Jake Livanavage,#27 Zam Plante,,Away,Away,Away,Away,Away,Home,Home,Home,Home,Home,Home,,"24.7,-0.3","7,-2.9","8.8,-10","13.6,-5.7","4.6,-7.5","-26.4,0.1","5.2,-10.6","4.9,-7.7","-0.3,3","-1.9,-11.9","7.4,-3.4",,,,,,,,,,,,,,,,,,,,,,,,,,HomePowerplay,True,False,2.0
1,942,1767181198760,PuckControl,HomePowerplay,5v4,True,True,NeutralZone,"3.6,-9.2","-2.3,-10.8",,,,,,,,,,,,,,,,,,,,,,,,,HomeControl,NeutralZone,NeutralZone,,,,,150983.0,301617.0,340162.0,153736.0,888057861.0,888057597.0,888057617.0,888057609.0,888057601.0,888057600.0,888057613.0,,#29 Sandro Aeschlimann,#72 Tino Kessler,#6 Klas Dahlbeck,#38 Lukas Frick,#47 Leonid Komarov,#30 Adam Gajan,#19 Quinn Finley,#13 T.J. Hughes,#23 Eric Pohlkamp,#4 Jake Livanavage,#27 Zam Plante,,Away,Away,Away,Away,Away,Home,Home,Home,Home,Home,Home,,"24.7,-0.3","7,-2.9","8.8,-10","13.6,-5.6","4.5,-7.5","-26.4,0.1","5.1,-10.6","4.8,-7.7","-0.3,3.1","-2,-11.9","7.4,-3.4",,,,,,,,,,,,,,,,,,,,,,,,,,HomePowerplay,True,False,2.0
1,942,1767181199560,PuckControl,HomePowerplay,5v4,True,True,NeutralZone,"-2.3,-10.8","-18.1,9.4",888057600.0,#4 Jake Livanavage,Home,,,,,,,,,,,,,,,,,,,,,,HomeControl,NeutralZone,AwayTeamZone,,,,888057600,150983.0,301617.0,340162.0,153736.0,888057861.0,888057597.0,888057617.0,888057609.0,888057601.0,888057600.0,888057613.0,,#29 Sandro Aeschlimann,#72 Tino Kessler,#6 Klas Dahlbeck,#38 Lukas Frick,#47 Leonid Komarov,#30 Adam Gajan,#19 Quinn Finley,#13 T.J. Hughes,#23 Eric Pohlkamp,#4 Jake Livanavage,#27 Zam Plante,,Away,Away,Away,Away,Away,Home,Home,Home,Home,Home,Home,,"24.8,-0.3","6.4,-1.4","9.2,-10","13.3,-4.2","1.4,-7.1","-25.7,0","4.6,-12.2","1.9,-8.2","-0.6,5.5","-4.1,-11.6","7.2,-2.3",,,,,,,,,,,,,,,,,,,,,,,,,,HomePowerplay,True,False,2.0
1,943,1767181200540,BluelineCrossing,HomePowerplay,5v4,True,True,NeutralZone,"-7.1,-8.7",,888057600.0,#4 Jake Livanavage,Home,,,,,,,,,,,,,,TowardsHome,,,,,,,,,,,,,,888057600,150983.0,301617.0,340162.0,153736.0,888057861.0,888057597.0,888057617.0,888057609.0,888057601.0,888057600.0,888057613.0,,#29 Sandro Aeschlimann,#72 Tino Kessler,#6 Klas Dahlbeck,#38 Lukas Frick,#47 Leonid Komarov,#30 Adam Gajan,#19 Quinn Finley,#13 T.J. Hughes,#23 Eric Pohlkamp,#4 Jake Livanavage,#27 Zam Plante,,Away,Away,Away,Away,Away,Home,Home,Home,Home,Home,Home,,"25.2,-0.5","5.4,2.2","9.1,-9.4","11.8,-2.4","-3.2,-7","-25.4,-0.1","3.8,-13.5","-0.9,-6.5","-1.4,9.1","-8.6,-10.5","6,1.1",,0.55,4.093,0.916,2.968,4.484,0.141,0.98,3.55,4.095,4.537,3.884,,"0.76,0.65","-0.502,0.865","-0.885,0.466","-0.745,0.667","-0.999,-0.054","-0.607,0.795","-0.924,0.382","-0.711,0.703","-0.198,0.98","-0.988,0.157","-0.708,0.706",,HomePowerplay,True,False,2.0
1,948,1767181205120,Pass,HomePowerplay,5v4,True,True,HomeTeamZone,"-18.2,9.5","-5.9,-11.8",888057600.0,#4 Jake Livanavage,Home,888057613.0,#27 Zam Plante,Home,,,,,,,,Successful,17.9,,,,,,,,,,,,,,,,"888057600,888057613",150983.0,301617.0,340162.0,153736.0,888057861.0,888057597.0,888057617.0,888057609.0,888057601.0,888057600.0,888057613.0,,#29 Sandro Aeschlimann,#72 Tino Kessler,#6 Klas Dahlbeck,#38 Lukas Frick,#47 Leonid Komarov,#30 Adam Gajan,#19 Quinn Finley,#13 T.J. Hughes,#23 Eric Pohlkamp,#4 Jake Livanavage,#27 Zam Plante,,Away,Away,Away,Away,Away,Home,Home,Home,Home,Home,Home,,"25.2,0.3","-2.3,8.1","2,-3.1","2,4.1","-12.5,7.2","-26.5,-0.2","-6.1,-9.9","-4.2,4","-10.2,9.2","-19.1,8.9","-9.3,-3.7",,0.374,2.103,2.319,0.319,3.723,0.807,4.678,4.176,5.971,5.747,6.935,,"0.273,0.962","0.935,-0.354","0.789,0.614","-0.223,-0.975","0.288,0.958","0.78,-0.626","-0.088,0.996","0.908,-0.419","-0.584,-0.812","0.527,0.85","-0.312,-0.95",,HomePowerplay,True,False,2.0
1,948,1767181205140,PuckControl,HomePowerplay,5v4,True,True,HomeTeamZone,"-18.1,9.4","-5.9,-11.8",,,,,,,,,,,,,,,,,,,,,,,,,HomeControl,AwayTeamZone,NeutralZone,,,,,150983.0,301617.0,340162.0,153736.0,888057861.0,888057597.0,888057617.0,888057609.0,888057601.0,888057600.0,888057613.0,,#29 Sandro Aeschlimann,#72 Tino Kessler,#6 Klas Dahlbeck,#38 Lukas Frick,#47 Leonid Komarov,#30 Adam Gajan,#19 Quinn Finley,#13 T.J. Hughes,#23 Eric Pohlkamp,#4 Jake Livanavage,#27 Zam Plante,,Away,Away,Away,Away,Away,Home,Home,Home,Home,Home,Home,,"25.2,0.3","-2.2,8.1","2,-3.1","2,4.1","-12.5,7.3","-26.5,-0.2","-6.1,-9.8","-4.1,3.9","-10.3,9.1","-19.1,9","-9.3,-3.8",,,,,,,,,,,,,,,,,,,,,,,,,,HomePowerplay,True,False,2.0
1,949,1767181206460,BluelineCrossing,HomePowerplay,5v4,True,True,NeutralZone,"-7.1,-10.4",,888057600.0,#4 Jake Livanavage,Home,,,,,,,,,,,,,PossessionMaintained,TowardsOpponent,,,,,,,,,,,,,,888057600,150983.0,301617.0,340162.0,153736.0,888057861.0,888057597.0,888057617.0,888057609.0,888057601.0,888057600.0,888057613.0,,#29 Sandro Aeschlimann,#72 Tino Kessler,#6 Klas Dahlbeck,#38 Lukas Frick,#47 Leonid Komarov,#30 Adam Gajan,#19 Quinn Finley,#13 T.J. Hughes,#23 Eric Pohlkamp,#4 Jake Livanavage,#27 Zam Plante,,Away,Away,Away,Away,Away,Home,Home,Home,Home,Home,Home,,"25.2,0.2","-0.3,4.2","3.5,-4.6","3.9,2.3","-8,7.8","-27.1,0","-4,-2.3","0.2,-0.9","-12.1,1","-13.4,12.7","-7.7,-10.8",,0.804,5.149,3.762,3.77,5.255,0.211,7.923,4.742,6.534,5.524,6.118,,"-0.133,-0.991","0.385,-0.923","-0.063,-0.998","0.489,-0.872","0.811,-0.585","0.519,0.855","0.431,0.902","0.586,-0.81","0.141,-0.99","0.989,0.146","0.792,-0.61",,HomePowerplay,True,False,2.0
1,949,1767181206600,PuckControl,HomePowerplay,5v4,True,True,NeutralZone,"-5.9,-11.8","-2.5,-12",888057613.0,#27 Zam Plante,Home,,,,,,,,,,,,,,,,,,,,,,HomeControl,NeutralZone,NeutralZone,,,,888057613,150983.0,301617.0,340162.0,153736.0,888057861.0,888057597.0,888057617.0,888057609.0,888057601.0,888057600.0,888057613.0,,#29 Sandro Aeschlimann,#72 Tino Kessler,#6 Klas Dahlbeck,#38 Lukas Frick,#47 Leonid Komarov,#30 Adam Gajan,#19 Quinn Finley,#13 T.J. Hughes,#23 Eric Pohlkamp,#4 Jake Livanavage,#27 Zam Plante,,Away,Away,Away,Away,Away,Home,Home,Home,Home,Home,Home,,"25.2,0.1","0,3.5","3.5,-5.1","4.1,1.8","-7.4,7.4","-27,0","-3.5,-1.3","0.6,-1.5","-11.9,0.1","-12.6,12.8","-7,-11.3",,,,,,,,,,,,,,,,,,,,,,,,,,HomePowerplay,True,False,2.0
